left,top,right,bottom,id
244732.5585418254777323,5074982.2705281060189009,244832.5585418254777323,5075082.2705281060189009,"3245"
244732.5585418254777323,5074882.2705281060189009,244832.5585418254777323,5074982.2705281060189009,"3246"
244732.5585418254777323,5074782.2705281060189009,244832.5585418254777323,5074882.2705281060189009,"3247"
244732.5585418254777323,5074682.2705281060189009,244832.5585418254777323,5074782.2705281060189009,"3248"
244732.5585418254777323,5074582.2705281060189009,244832.5585418254777323,5074682.2705281060189009,"3249"
244732.5585418254777323,5074482.2705281060189009,244832.5585418254777323,5074582.2705281060189009,"3250"
244732.5585418254777323,5074382.2705281060189009,244832.5585418254777323,5074482.2705281060189009,"3251"
244732.5585418254777323,5074282.2705281060189009,244832.5585418254777323,5074382.2705281060189009,"3252"
244732.5585418254777323,5074182.2705281060189009,244832.5585418254777323,5074282.2705281060189009,"3253"
244732.5585418254777323,5074082.2705281060189009,244832.5585418254777323,5074182.2705281060189009,"3254"
244732.5585418254777323,5073982.2705281060189009,244832.5585418254777323,5074082.2705281060189009,"3255"
244732.5585418254777323,5073882.2705281060189009,244832.5585418254777323,5073982.2705281060189009,"3256"
244732.5585418254777323,5073782.2705281060189009,244832.5585418254777323,5073882.2705281060189009,"3257"
244732.5585418254777323,5073682.2705281060189009,244832.5585418254777323,5073782.2705281060189009,"3258"
244732.5585418254777323,5073582.2705281060189009,244832.5585418254777323,5073682.2705281060189009,"3259"
244732.5585418254777323,5073482.2705281060189009,244832.5585418254777323,5073582.2705281060189009,"3260"
244732.5585418254777323,5073382.2705281060189009,244832.5585418254777323,5073482.2705281060189009,"3261"
244732.5585418254777323,5073282.2705281060189009,244832.5585418254777323,5073382.2705281060189009,"3262"
244732.5585418254777323,5073182.2705281060189009,244832.5585418254777323,5073282.2705281060189009,"3263"
244732.5585418254777323,5073082.2705281060189009,244832.5585418254777323,5073182.2705281060189009,"3264"
244732.5585418254777323,5072982.2705281060189009,244832.5585418254777323,5073082.2705281060189009,"3265"
244732.5585418254777323,5072882.2705281060189009,244832.5585418254777323,5072982.2705281060189009,"3266"
244732.5585418254777323,5072782.2705281060189009,244832.5585418254777323,5072882.2705281060189009,"3267"
244732.5585418254777323,5072682.2705281060189009,244832.5585418254777323,5072782.2705281060189009,"3268"
244732.5585418254777323,5072582.2705281060189009,244832.5585418254777323,5072682.2705281060189009,"3269"
244732.5585418254777323,5072482.2705281060189009,244832.5585418254777323,5072582.2705281060189009,"3270"
244732.5585418254777323,5072382.2705281060189009,244832.5585418254777323,5072482.2705281060189009,"3271"
244732.5585418254777323,5072282.2705281060189009,244832.5585418254777323,5072382.2705281060189009,"3272"
244732.5585418254777323,5072182.2705281060189009,244832.5585418254777323,5072282.2705281060189009,"3273"
244732.5585418254777323,5072082.2705281060189009,244832.5585418254777323,5072182.2705281060189009,"3274"
244732.5585418254777323,5071982.2705281060189009,244832.5585418254777323,5072082.2705281060189009,"3275"
244732.5585418254777323,5071882.2705281060189009,244832.5585418254777323,5071982.2705281060189009,"3276"
244732.5585418254777323,5071782.2705281060189009,244832.5585418254777323,5071882.2705281060189009,"3277"
244732.5585418254777323,5071682.2705281060189009,244832.5585418254777323,5071782.2705281060189009,"3278"
244732.5585418254777323,5071582.2705281060189009,244832.5585418254777323,5071682.2705281060189009,"3279"
244732.5585418254777323,5071482.2705281060189009,244832.5585418254777323,5071582.2705281060189009,"3280"
244732.5585418254777323,5071382.2705281060189009,244832.5585418254777323,5071482.2705281060189009,"3281"
244732.5585418254777323,5071282.2705281060189009,244832.5585418254777323,5071382.2705281060189009,"3282"
244732.5585418254777323,5071182.2705281060189009,244832.5585418254777323,5071282.2705281060189009,"3283"
244732.5585418254777323,5071082.2705281060189009,244832.5585418254777323,5071182.2705281060189009,"3284"
244732.5585418254777323,5070982.2705281060189009,244832.5585418254777323,5071082.2705281060189009,"3285"
244732.5585418254777323,5070882.2705281060189009,244832.5585418254777323,5070982.2705281060189009,"3286"
244732.5585418254777323,5070782.2705281060189009,244832.5585418254777323,5070882.2705281060189009,"3287"
244732.5585418254777323,5070682.2705281060189009,244832.5585418254777323,5070782.2705281060189009,"3288"
244732.5585418254777323,5070582.2705281060189009,244832.5585418254777323,5070682.2705281060189009,"3289"
244732.5585418254777323,5070482.2705281060189009,244832.5585418254777323,5070582.2705281060189009,"3290"
244732.5585418254777323,5070382.2705281060189009,244832.5585418254777323,5070482.2705281060189009,"3291"
244732.5585418254777323,5070282.2705281060189009,244832.5585418254777323,5070382.2705281060189009,"3292"
244732.5585418254777323,5070182.2705281060189009,244832.5585418254777323,5070282.2705281060189009,"3293"
244732.5585418254777323,5070082.2705281060189009,244832.5585418254777323,5070182.2705281060189009,"3294"
244732.5585418254777323,5069982.2705281060189009,244832.5585418254777323,5070082.2705281060189009,"3295"
244732.5585418254777323,5069882.2705281060189009,244832.5585418254777323,5069982.2705281060189009,"3296"
244732.5585418254777323,5069782.2705281060189009,244832.5585418254777323,5069882.2705281060189009,"3297"
244732.5585418254777323,5069682.2705281060189009,244832.5585418254777323,5069782.2705281060189009,"3298"
244732.5585418254777323,5069582.2705281060189009,244832.5585418254777323,5069682.2705281060189009,"3299"
244732.5585418254777323,5069482.2705281060189009,244832.5585418254777323,5069582.2705281060189009,"3300"
244832.5585418254777323,5075982.2705281060189009,244932.5585418254777323,5076082.2705281060189009,"3301"
244832.5585418254777323,5075882.2705281060189009,244932.5585418254777323,5075982.2705281060189009,"3302"
244832.5585418254777323,5075782.2705281060189009,244932.5585418254777323,5075882.2705281060189009,"3303"
244832.5585418254777323,5075682.2705281060189009,244932.5585418254777323,5075782.2705281060189009,"3304"
244832.5585418254777323,5075582.2705281060189009,244932.5585418254777323,5075682.2705281060189009,"3305"
244832.5585418254777323,5075482.2705281060189009,244932.5585418254777323,5075582.2705281060189009,"3306"
244832.5585418254777323,5075382.2705281060189009,244932.5585418254777323,5075482.2705281060189009,"3307"
244832.5585418254777323,5075282.2705281060189009,244932.5585418254777323,5075382.2705281060189009,"3308"
244832.5585418254777323,5075182.2705281060189009,244932.5585418254777323,5075282.2705281060189009,"3309"
244832.5585418254777323,5075082.2705281060189009,244932.5585418254777323,5075182.2705281060189009,"3310"
244832.5585418254777323,5074982.2705281060189009,244932.5585418254777323,5075082.2705281060189009,"3311"
244832.5585418254777323,5074882.2705281060189009,244932.5585418254777323,5074982.2705281060189009,"3312"
244832.5585418254777323,5074782.2705281060189009,244932.5585418254777323,5074882.2705281060189009,"3313"
244832.5585418254777323,5074682.2705281060189009,244932.5585418254777323,5074782.2705281060189009,"3314"
244832.5585418254777323,5074582.2705281060189009,244932.5585418254777323,5074682.2705281060189009,"3315"
244832.5585418254777323,5074482.2705281060189009,244932.5585418254777323,5074582.2705281060189009,"3316"
244832.5585418254777323,5074382.2705281060189009,244932.5585418254777323,5074482.2705281060189009,"3317"
244832.5585418254777323,5074282.2705281060189009,244932.5585418254777323,5074382.2705281060189009,"3318"
244832.5585418254777323,5074182.2705281060189009,244932.5585418254777323,5074282.2705281060189009,"3319"
244832.5585418254777323,5074082.2705281060189009,244932.5585418254777323,5074182.2705281060189009,"3320"
244832.5585418254777323,5073982.2705281060189009,244932.5585418254777323,5074082.2705281060189009,"3321"
244832.5585418254777323,5073882.2705281060189009,244932.5585418254777323,5073982.2705281060189009,"3322"
244832.5585418254777323,5073782.2705281060189009,244932.5585418254777323,5073882.2705281060189009,"3323"
244832.5585418254777323,5073682.2705281060189009,244932.5585418254777323,5073782.2705281060189009,"3324"
244832.5585418254777323,5073582.2705281060189009,244932.5585418254777323,5073682.2705281060189009,"3325"
244832.5585418254777323,5073482.2705281060189009,244932.5585418254777323,5073582.2705281060189009,"3326"
244832.5585418254777323,5073382.2705281060189009,244932.5585418254777323,5073482.2705281060189009,"3327"
244832.5585418254777323,5073282.2705281060189009,244932.5585418254777323,5073382.2705281060189009,"3328"
244832.5585418254777323,5073182.2705281060189009,244932.5585418254777323,5073282.2705281060189009,"3329"
244832.5585418254777323,5073082.2705281060189009,244932.5585418254777323,5073182.2705281060189009,"3330"
244832.5585418254777323,5072982.2705281060189009,244932.5585418254777323,5073082.2705281060189009,"3331"
244832.5585418254777323,5072882.2705281060189009,244932.5585418254777323,5072982.2705281060189009,"3332"
244832.5585418254777323,5072782.2705281060189009,244932.5585418254777323,5072882.2705281060189009,"3333"
244832.5585418254777323,5072682.2705281060189009,244932.5585418254777323,5072782.2705281060189009,"3334"
244832.5585418254777323,5072582.2705281060189009,244932.5585418254777323,5072682.2705281060189009,"3335"
244832.5585418254777323,5072482.2705281060189009,244932.5585418254777323,5072582.2705281060189009,"3336"
244832.5585418254777323,5072382.2705281060189009,244932.5585418254777323,5072482.2705281060189009,"3337"
244832.5585418254777323,5072282.2705281060189009,244932.5585418254777323,5072382.2705281060189009,"3338"
244832.5585418254777323,5072182.2705281060189009,244932.5585418254777323,5072282.2705281060189009,"3339"
244832.5585418254777323,5072082.2705281060189009,244932.5585418254777323,5072182.2705281060189009,"3340"
244832.5585418254777323,5071982.2705281060189009,244932.5585418254777323,5072082.2705281060189009,"3341"
244832.5585418254777323,5071882.2705281060189009,244932.5585418254777323,5071982.2705281060189009,"3342"
244832.5585418254777323,5071782.2705281060189009,244932.5585418254777323,5071882.2705281060189009,"3343"
244832.5585418254777323,5071682.2705281060189009,244932.5585418254777323,5071782.2705281060189009,"3344"
244832.5585418254777323,5071582.2705281060189009,244932.5585418254777323,5071682.2705281060189009,"3345"
244832.5585418254777323,5071482.2705281060189009,244932.5585418254777323,5071582.2705281060189009,"3346"
244832.5585418254777323,5071382.2705281060189009,244932.5585418254777323,5071482.2705281060189009,"3347"
244832.5585418254777323,5071282.2705281060189009,244932.5585418254777323,5071382.2705281060189009,"3348"
244832.5585418254777323,5071182.2705281060189009,244932.5585418254777323,5071282.2705281060189009,"3349"
244832.5585418254777323,5071082.2705281060189009,244932.5585418254777323,5071182.2705281060189009,"3350"
244832.5585418254777323,5070982.2705281060189009,244932.5585418254777323,5071082.2705281060189009,"3351"
244832.5585418254777323,5070882.2705281060189009,244932.5585418254777323,5070982.2705281060189009,"3352"
244832.5585418254777323,5070782.2705281060189009,244932.5585418254777323,5070882.2705281060189009,"3353"
244832.5585418254777323,5070682.2705281060189009,244932.5585418254777323,5070782.2705281060189009,"3354"
244832.5585418254777323,5070582.2705281060189009,244932.5585418254777323,5070682.2705281060189009,"3355"
244832.5585418254777323,5070482.2705281060189009,244932.5585418254777323,5070582.2705281060189009,"3356"
244832.5585418254777323,5070382.2705281060189009,244932.5585418254777323,5070482.2705281060189009,"3357"
244832.5585418254777323,5070282.2705281060189009,244932.5585418254777323,5070382.2705281060189009,"3358"
244832.5585418254777323,5070182.2705281060189009,244932.5585418254777323,5070282.2705281060189009,"3359"
244832.5585418254777323,5070082.2705281060189009,244932.5585418254777323,5070182.2705281060189009,"3360"
244832.5585418254777323,5069982.2705281060189009,244932.5585418254777323,5070082.2705281060189009,"3361"
244832.5585418254777323,5069882.2705281060189009,244932.5585418254777323,5069982.2705281060189009,"3362"
244832.5585418254777323,5069782.2705281060189009,244932.5585418254777323,5069882.2705281060189009,"3363"
244832.5585418254777323,5069682.2705281060189009,244932.5585418254777323,5069782.2705281060189009,"3364"
244832.5585418254777323,5069582.2705281060189009,244932.5585418254777323,5069682.2705281060189009,"3365"
244832.5585418254777323,5069482.2705281060189009,244932.5585418254777323,5069582.2705281060189009,"3366"
244932.5585418254777323,5075982.2705281060189009,245032.5585418254777323,5076082.2705281060189009,"3367"
244932.5585418254777323,5075882.2705281060189009,245032.5585418254777323,5075982.2705281060189009,"3368"
244932.5585418254777323,5075782.2705281060189009,245032.5585418254777323,5075882.2705281060189009,"3369"
244932.5585418254777323,5075682.2705281060189009,245032.5585418254777323,5075782.2705281060189009,"3370"
244932.5585418254777323,5075582.2705281060189009,245032.5585418254777323,5075682.2705281060189009,"3371"
244932.5585418254777323,5075482.2705281060189009,245032.5585418254777323,5075582.2705281060189009,"3372"
244932.5585418254777323,5075382.2705281060189009,245032.5585418254777323,5075482.2705281060189009,"3373"
244932.5585418254777323,5075282.2705281060189009,245032.5585418254777323,5075382.2705281060189009,"3374"
244932.5585418254777323,5075182.2705281060189009,245032.5585418254777323,5075282.2705281060189009,"3375"
244932.5585418254777323,5075082.2705281060189009,245032.5585418254777323,5075182.2705281060189009,"3376"
244932.5585418254777323,5074982.2705281060189009,245032.5585418254777323,5075082.2705281060189009,"3377"
244932.5585418254777323,5074882.2705281060189009,245032.5585418254777323,5074982.2705281060189009,"3378"
244932.5585418254777323,5074782.2705281060189009,245032.5585418254777323,5074882.2705281060189009,"3379"
244932.5585418254777323,5074682.2705281060189009,245032.5585418254777323,5074782.2705281060189009,"3380"
244932.5585418254777323,5074582.2705281060189009,245032.5585418254777323,5074682.2705281060189009,"3381"
244932.5585418254777323,5074482.2705281060189009,245032.5585418254777323,5074582.2705281060189009,"3382"
244932.5585418254777323,5074382.2705281060189009,245032.5585418254777323,5074482.2705281060189009,"3383"
244932.5585418254777323,5074282.2705281060189009,245032.5585418254777323,5074382.2705281060189009,"3384"
244932.5585418254777323,5074182.2705281060189009,245032.5585418254777323,5074282.2705281060189009,"3385"
244932.5585418254777323,5074082.2705281060189009,245032.5585418254777323,5074182.2705281060189009,"3386"
244932.5585418254777323,5073982.2705281060189009,245032.5585418254777323,5074082.2705281060189009,"3387"
244932.5585418254777323,5073882.2705281060189009,245032.5585418254777323,5073982.2705281060189009,"3388"
244932.5585418254777323,5073782.2705281060189009,245032.5585418254777323,5073882.2705281060189009,"3389"
244932.5585418254777323,5073682.2705281060189009,245032.5585418254777323,5073782.2705281060189009,"3390"
244932.5585418254777323,5073582.2705281060189009,245032.5585418254777323,5073682.2705281060189009,"3391"
244932.5585418254777323,5073482.2705281060189009,245032.5585418254777323,5073582.2705281060189009,"3392"
244932.5585418254777323,5073382.2705281060189009,245032.5585418254777323,5073482.2705281060189009,"3393"
244932.5585418254777323,5073282.2705281060189009,245032.5585418254777323,5073382.2705281060189009,"3394"
244932.5585418254777323,5073182.2705281060189009,245032.5585418254777323,5073282.2705281060189009,"3395"
244932.5585418254777323,5073082.2705281060189009,245032.5585418254777323,5073182.2705281060189009,"3396"
244932.5585418254777323,5072982.2705281060189009,245032.5585418254777323,5073082.2705281060189009,"3397"
244932.5585418254777323,5072882.2705281060189009,245032.5585418254777323,5072982.2705281060189009,"3398"
244932.5585418254777323,5072782.2705281060189009,245032.5585418254777323,5072882.2705281060189009,"3399"
244932.5585418254777323,5072682.2705281060189009,245032.5585418254777323,5072782.2705281060189009,"3400"
244932.5585418254777323,5072582.2705281060189009,245032.5585418254777323,5072682.2705281060189009,"3401"
244932.5585418254777323,5072482.2705281060189009,245032.5585418254777323,5072582.2705281060189009,"3402"
244932.5585418254777323,5072382.2705281060189009,245032.5585418254777323,5072482.2705281060189009,"3403"
244932.5585418254777323,5072282.2705281060189009,245032.5585418254777323,5072382.2705281060189009,"3404"
244932.5585418254777323,5072182.2705281060189009,245032.5585418254777323,5072282.2705281060189009,"3405"
244932.5585418254777323,5072082.2705281060189009,245032.5585418254777323,5072182.2705281060189009,"3406"
244932.5585418254777323,5071982.2705281060189009,245032.5585418254777323,5072082.2705281060189009,"3407"
244932.5585418254777323,5071882.2705281060189009,245032.5585418254777323,5071982.2705281060189009,"3408"
244932.5585418254777323,5071782.2705281060189009,245032.5585418254777323,5071882.2705281060189009,"3409"
244932.5585418254777323,5071682.2705281060189009,245032.5585418254777323,5071782.2705281060189009,"3410"
244932.5585418254777323,5071582.2705281060189009,245032.5585418254777323,5071682.2705281060189009,"3411"
244932.5585418254777323,5071482.2705281060189009,245032.5585418254777323,5071582.2705281060189009,"3412"
244932.5585418254777323,5071382.2705281060189009,245032.5585418254777323,5071482.2705281060189009,"3413"
244932.5585418254777323,5071282.2705281060189009,245032.5585418254777323,5071382.2705281060189009,"3414"
244932.5585418254777323,5071182.2705281060189009,245032.5585418254777323,5071282.2705281060189009,"3415"
244932.5585418254777323,5071082.2705281060189009,245032.5585418254777323,5071182.2705281060189009,"3416"
244932.5585418254777323,5070982.2705281060189009,245032.5585418254777323,5071082.2705281060189009,"3417"
244932.5585418254777323,5070882.2705281060189009,245032.5585418254777323,5070982.2705281060189009,"3418"
244932.5585418254777323,5070782.2705281060189009,245032.5585418254777323,5070882.2705281060189009,"3419"
244932.5585418254777323,5070682.2705281060189009,245032.5585418254777323,5070782.2705281060189009,"3420"
244932.5585418254777323,5070582.2705281060189009,245032.5585418254777323,5070682.2705281060189009,"3421"
244932.5585418254777323,5070482.2705281060189009,245032.5585418254777323,5070582.2705281060189009,"3422"
244932.5585418254777323,5070382.2705281060189009,245032.5585418254777323,5070482.2705281060189009,"3423"
244932.5585418254777323,5070282.2705281060189009,245032.5585418254777323,5070382.2705281060189009,"3424"
244932.5585418254777323,5070182.2705281060189009,245032.5585418254777323,5070282.2705281060189009,"3425"
244932.5585418254777323,5070082.2705281060189009,245032.5585418254777323,5070182.2705281060189009,"3426"
244932.5585418254777323,5069982.2705281060189009,245032.5585418254777323,5070082.2705281060189009,"3427"
244932.5585418254777323,5069882.2705281060189009,245032.5585418254777323,5069982.2705281060189009,"3428"
244932.5585418254777323,5069782.2705281060189009,245032.5585418254777323,5069882.2705281060189009,"3429"
244932.5585418254777323,5069682.2705281060189009,245032.5585418254777323,5069782.2705281060189009,"3430"
244932.5585418254777323,5069582.2705281060189009,245032.5585418254777323,5069682.2705281060189009,"3431"
244932.5585418254777323,5069482.2705281060189009,245032.5585418254777323,5069582.2705281060189009,"3432"
245032.5585418254777323,5075982.2705281060189009,245132.5585418254777323,5076082.2705281060189009,"3433"
245032.5585418254777323,5075882.2705281060189009,245132.5585418254777323,5075982.2705281060189009,"3434"
245032.5585418254777323,5075782.2705281060189009,245132.5585418254777323,5075882.2705281060189009,"3435"
245032.5585418254777323,5075682.2705281060189009,245132.5585418254777323,5075782.2705281060189009,"3436"
245032.5585418254777323,5075582.2705281060189009,245132.5585418254777323,5075682.2705281060189009,"3437"
245032.5585418254777323,5075482.2705281060189009,245132.5585418254777323,5075582.2705281060189009,"3438"
245032.5585418254777323,5075382.2705281060189009,245132.5585418254777323,5075482.2705281060189009,"3439"
245032.5585418254777323,5075282.2705281060189009,245132.5585418254777323,5075382.2705281060189009,"3440"
245032.5585418254777323,5075182.2705281060189009,245132.5585418254777323,5075282.2705281060189009,"3441"
245032.5585418254777323,5075082.2705281060189009,245132.5585418254777323,5075182.2705281060189009,"3442"
245032.5585418254777323,5074982.2705281060189009,245132.5585418254777323,5075082.2705281060189009,"3443"
245032.5585418254777323,5074882.2705281060189009,245132.5585418254777323,5074982.2705281060189009,"3444"
245032.5585418254777323,5074782.2705281060189009,245132.5585418254777323,5074882.2705281060189009,"3445"
245032.5585418254777323,5074682.2705281060189009,245132.5585418254777323,5074782.2705281060189009,"3446"
245032.5585418254777323,5074582.2705281060189009,245132.5585418254777323,5074682.2705281060189009,"3447"
245032.5585418254777323,5074482.2705281060189009,245132.5585418254777323,5074582.2705281060189009,"3448"
245032.5585418254777323,5074382.2705281060189009,245132.5585418254777323,5074482.2705281060189009,"3449"
245032.5585418254777323,5074282.2705281060189009,245132.5585418254777323,5074382.2705281060189009,"3450"
245032.5585418254777323,5074182.2705281060189009,245132.5585418254777323,5074282.2705281060189009,"3451"
245032.5585418254777323,5074082.2705281060189009,245132.5585418254777323,5074182.2705281060189009,"3452"
245032.5585418254777323,5073982.2705281060189009,245132.5585418254777323,5074082.2705281060189009,"3453"
245032.5585418254777323,5073882.2705281060189009,245132.5585418254777323,5073982.2705281060189009,"3454"
245032.5585418254777323,5073782.2705281060189009,245132.5585418254777323,5073882.2705281060189009,"3455"
245032.5585418254777323,5073682.2705281060189009,245132.5585418254777323,5073782.2705281060189009,"3456"
245032.5585418254777323,5073582.2705281060189009,245132.5585418254777323,5073682.2705281060189009,"3457"
245032.5585418254777323,5073482.2705281060189009,245132.5585418254777323,5073582.2705281060189009,"3458"
245032.5585418254777323,5073382.2705281060189009,245132.5585418254777323,5073482.2705281060189009,"3459"
245032.5585418254777323,5073282.2705281060189009,245132.5585418254777323,5073382.2705281060189009,"3460"
245032.5585418254777323,5073182.2705281060189009,245132.5585418254777323,5073282.2705281060189009,"3461"
245032.5585418254777323,5073082.2705281060189009,245132.5585418254777323,5073182.2705281060189009,"3462"
245032.5585418254777323,5072982.2705281060189009,245132.5585418254777323,5073082.2705281060189009,"3463"
245032.5585418254777323,5072882.2705281060189009,245132.5585418254777323,5072982.2705281060189009,"3464"
245032.5585418254777323,5072782.2705281060189009,245132.5585418254777323,5072882.2705281060189009,"3465"
245032.5585418254777323,5072682.2705281060189009,245132.5585418254777323,5072782.2705281060189009,"3466"
245032.5585418254777323,5072582.2705281060189009,245132.5585418254777323,5072682.2705281060189009,"3467"
245032.5585418254777323,5072482.2705281060189009,245132.5585418254777323,5072582.2705281060189009,"3468"
245032.5585418254777323,5072382.2705281060189009,245132.5585418254777323,5072482.2705281060189009,"3469"
245032.5585418254777323,5072282.2705281060189009,245132.5585418254777323,5072382.2705281060189009,"3470"
245032.5585418254777323,5072182.2705281060189009,245132.5585418254777323,5072282.2705281060189009,"3471"
245032.5585418254777323,5072082.2705281060189009,245132.5585418254777323,5072182.2705281060189009,"3472"
245032.5585418254777323,5071982.2705281060189009,245132.5585418254777323,5072082.2705281060189009,"3473"
245032.5585418254777323,5071882.2705281060189009,245132.5585418254777323,5071982.2705281060189009,"3474"
245032.5585418254777323,5071782.2705281060189009,245132.5585418254777323,5071882.2705281060189009,"3475"
245032.5585418254777323,5071682.2705281060189009,245132.5585418254777323,5071782.2705281060189009,"3476"
245032.5585418254777323,5071582.2705281060189009,245132.5585418254777323,5071682.2705281060189009,"3477"
245032.5585418254777323,5071482.2705281060189009,245132.5585418254777323,5071582.2705281060189009,"3478"
245032.5585418254777323,5071382.2705281060189009,245132.5585418254777323,5071482.2705281060189009,"3479"
245032.5585418254777323,5071282.2705281060189009,245132.5585418254777323,5071382.2705281060189009,"3480"
245032.5585418254777323,5071182.2705281060189009,245132.5585418254777323,5071282.2705281060189009,"3481"
245032.5585418254777323,5071082.2705281060189009,245132.5585418254777323,5071182.2705281060189009,"3482"
245032.5585418254777323,5070982.2705281060189009,245132.5585418254777323,5071082.2705281060189009,"3483"
245032.5585418254777323,5070882.2705281060189009,245132.5585418254777323,5070982.2705281060189009,"3484"
245032.5585418254777323,5070782.2705281060189009,245132.5585418254777323,5070882.2705281060189009,"3485"
245032.5585418254777323,5070682.2705281060189009,245132.5585418254777323,5070782.2705281060189009,"3486"
245032.5585418254777323,5070582.2705281060189009,245132.5585418254777323,5070682.2705281060189009,"3487"
245032.5585418254777323,5070482.2705281060189009,245132.5585418254777323,5070582.2705281060189009,"3488"
245032.5585418254777323,5070382.2705281060189009,245132.5585418254777323,5070482.2705281060189009,"3489"
245032.5585418254777323,5070282.2705281060189009,245132.5585418254777323,5070382.2705281060189009,"3490"
245032.5585418254777323,5070182.2705281060189009,245132.5585418254777323,5070282.2705281060189009,"3491"
245032.5585418254777323,5070082.2705281060189009,245132.5585418254777323,5070182.2705281060189009,"3492"
245032.5585418254777323,5069982.2705281060189009,245132.5585418254777323,5070082.2705281060189009,"3493"
245032.5585418254777323,5069882.2705281060189009,245132.5585418254777323,5069982.2705281060189009,"3494"
245032.5585418254777323,5069782.2705281060189009,245132.5585418254777323,5069882.2705281060189009,"3495"
245032.5585418254777323,5069682.2705281060189009,245132.5585418254777323,5069782.2705281060189009,"3496"
245032.5585418254777323,5069582.2705281060189009,245132.5585418254777323,5069682.2705281060189009,"3497"
245032.5585418254777323,5069482.2705281060189009,245132.5585418254777323,5069582.2705281060189009,"3498"
245132.5585418254777323,5075982.2705281060189009,245232.5585418254777323,5076082.2705281060189009,"3499"
245132.5585418254777323,5075882.2705281060189009,245232.5585418254777323,5075982.2705281060189009,"3500"
245132.5585418254777323,5075782.2705281060189009,245232.5585418254777323,5075882.2705281060189009,"3501"
245132.5585418254777323,5075682.2705281060189009,245232.5585418254777323,5075782.2705281060189009,"3502"
245132.5585418254777323,5075582.2705281060189009,245232.5585418254777323,5075682.2705281060189009,"3503"
245132.5585418254777323,5075482.2705281060189009,245232.5585418254777323,5075582.2705281060189009,"3504"
245132.5585418254777323,5075382.2705281060189009,245232.5585418254777323,5075482.2705281060189009,"3505"
245132.5585418254777323,5075282.2705281060189009,245232.5585418254777323,5075382.2705281060189009,"3506"
245132.5585418254777323,5075182.2705281060189009,245232.5585418254777323,5075282.2705281060189009,"3507"
245132.5585418254777323,5075082.2705281060189009,245232.5585418254777323,5075182.2705281060189009,"3508"
245132.5585418254777323,5074982.2705281060189009,245232.5585418254777323,5075082.2705281060189009,"3509"
245132.5585418254777323,5074882.2705281060189009,245232.5585418254777323,5074982.2705281060189009,"3510"
245132.5585418254777323,5074782.2705281060189009,245232.5585418254777323,5074882.2705281060189009,"3511"
245132.5585418254777323,5074682.2705281060189009,245232.5585418254777323,5074782.2705281060189009,"3512"
245132.5585418254777323,5074582.2705281060189009,245232.5585418254777323,5074682.2705281060189009,"3513"
245132.5585418254777323,5074482.2705281060189009,245232.5585418254777323,5074582.2705281060189009,"3514"
245132.5585418254777323,5074382.2705281060189009,245232.5585418254777323,5074482.2705281060189009,"3515"
245132.5585418254777323,5074282.2705281060189009,245232.5585418254777323,5074382.2705281060189009,"3516"
245132.5585418254777323,5074182.2705281060189009,245232.5585418254777323,5074282.2705281060189009,"3517"
245132.5585418254777323,5074082.2705281060189009,245232.5585418254777323,5074182.2705281060189009,"3518"
245132.5585418254777323,5073982.2705281060189009,245232.5585418254777323,5074082.2705281060189009,"3519"
245132.5585418254777323,5073882.2705281060189009,245232.5585418254777323,5073982.2705281060189009,"3520"
245132.5585418254777323,5073782.2705281060189009,245232.5585418254777323,5073882.2705281060189009,"3521"
245132.5585418254777323,5073682.2705281060189009,245232.5585418254777323,5073782.2705281060189009,"3522"
245132.5585418254777323,5073582.2705281060189009,245232.5585418254777323,5073682.2705281060189009,"3523"
245132.5585418254777323,5073482.2705281060189009,245232.5585418254777323,5073582.2705281060189009,"3524"
245132.5585418254777323,5073382.2705281060189009,245232.5585418254777323,5073482.2705281060189009,"3525"
245132.5585418254777323,5073282.2705281060189009,245232.5585418254777323,5073382.2705281060189009,"3526"
245132.5585418254777323,5073182.2705281060189009,245232.5585418254777323,5073282.2705281060189009,"3527"
245132.5585418254777323,5073082.2705281060189009,245232.5585418254777323,5073182.2705281060189009,"3528"
245132.5585418254777323,5072982.2705281060189009,245232.5585418254777323,5073082.2705281060189009,"3529"
245132.5585418254777323,5072882.2705281060189009,245232.5585418254777323,5072982.2705281060189009,"3530"
245132.5585418254777323,5072782.2705281060189009,245232.5585418254777323,5072882.2705281060189009,"3531"
245132.5585418254777323,5072682.2705281060189009,245232.5585418254777323,5072782.2705281060189009,"3532"
245132.5585418254777323,5072582.2705281060189009,245232.5585418254777323,5072682.2705281060189009,"3533"
245132.5585418254777323,5072482.2705281060189009,245232.5585418254777323,5072582.2705281060189009,"3534"
245132.5585418254777323,5072382.2705281060189009,245232.5585418254777323,5072482.2705281060189009,"3535"
245132.5585418254777323,5072282.2705281060189009,245232.5585418254777323,5072382.2705281060189009,"3536"
245132.5585418254777323,5072182.2705281060189009,245232.5585418254777323,5072282.2705281060189009,"3537"
245132.5585418254777323,5072082.2705281060189009,245232.5585418254777323,5072182.2705281060189009,"3538"
245132.5585418254777323,5071982.2705281060189009,245232.5585418254777323,5072082.2705281060189009,"3539"
245132.5585418254777323,5071882.2705281060189009,245232.5585418254777323,5071982.2705281060189009,"3540"
245132.5585418254777323,5071782.2705281060189009,245232.5585418254777323,5071882.2705281060189009,"3541"
